source_TF,target_gene,log2FC,culture_condition,evidence
ZNF320,TOX2,0.6775152128751666,Rest,kNN_predicted
ZNF320,TP73,0.6469094972667218,Rest,kNN_predicted
ZNF324,PYROXD2,0.5027545101212392,Rest,kNN_predicted
ZNF324,TIMP2,0.5199664924503198,Rest,kNN_predicted
ZNF324B,CCL1,0.6075210624899338,Rest,kNN_predicted
ZNF324B,COL6A2,0.5052840885824114,Rest,kNN_predicted
ZNF324B,CRTAM,0.5088317193699226,Rest,kNN_predicted
ZNF324B,NR4A1,0.8447168677327064,Rest,kNN_predicted
ZNF326,IL3,0.6721715861515579,Rest,kNN_predicted
ZNF329,CRTAM,0.6836360927371863,Rest,kNN_predicted
ZNF335,CSF2,0.6326893272853862,Rest,kNN_predicted
ZNF335,IFNG,0.9054259346458475,Rest,kNN_predicted
ZNF335,IL3,0.9096449341949696,Rest,kNN_predicted
ZNF335,SDC4,0.5271674191242657,Rest,kNN_predicted
ZNF347,DOK5,0.6531436287026098,Rest,kNN_predicted
ZNF347,EOMES,0.507111213269245,Rest,kNN_predicted
ZNF347,LYZ,-1.1927288200484631,Rest,kNN_predicted
ZNF347,PHLDA2,0.5113305662094978,Rest,kNN_predicted
ZNF358,RTKN2,-0.605158840968025,Rest,kNN_predicted
ZNF362,IL5,0.5257011927613652,Rest,kNN_predicted
ZNF365,ATP9A,0.5000485924081343,Rest,kNN_predicted
ZNF365,CCL1,0.9495153917477152,Rest,kNN_predicted
ZNF365,COL6A2,0.5290289237959455,Rest,kNN_predicted
ZNF365,CRTAM,0.5327432685377478,Rest,kNN_predicted
ZNF365,GNG4,0.5092369567609488,Rest,kNN_predicted
ZNF367,LHFPL6,0.5123094646627055,Rest,kNN_predicted
ZNF367,PMCH,0.513235772144739,Rest,kNN_predicted
ZNF367,SPP1,0.6507067391469715,Rest,kNN_predicted
ZNF382,LYZ,-0.9333025036903766,Rest,kNN_predicted
ZNF385A,HHLA2,0.5121162263263503,Rest,kNN_predicted
ZNF385A,RGS6,0.5006403979253917,Rest,kNN_predicted
ZNF385B,CCL1,0.6181896383838084,Rest,kNN_predicted
ZNF385B,CRTAM,1.2355744698799094,Rest,kNN_predicted
ZNF385B,HMOX1,0.5006220333565572,Rest,kNN_predicted
ZNF385B,PTGIS,0.6397740720220998,Rest,kNN_predicted
ZNF385B,TNFRSF9,0.5799629169980667,Rest,kNN_predicted
ZNF385B,ZBED2,0.5027958442392882,Rest,kNN_predicted
ZNF385C,EPHB6,0.5440717098872118,Rest,kNN_predicted
ZNF385C,P2RY14,0.5594920093989619,Rest,kNN_predicted
ZNF385C,SPP1,0.6211396436870915,Rest,kNN_predicted
ZNF385C,TOX2,0.6675878872450965,Rest,kNN_predicted
ZNF385C,XCL1,0.6734723757011477,Rest,kNN_predicted
ZNF385C,XCL2,0.6177080725593196,Rest,kNN_predicted
ZNF391,NR4A1,0.5236182047933722,Rest,kNN_predicted
ZNF408,BAIAP2L1,0.5576974345352961,Rest,kNN_predicted
ZNF408,IFIT2,0.5039857104875618,Rest,kNN_predicted
ZNF408,IRF6,0.5068614712473687,Rest,kNN_predicted
ZNF408,LSR,0.5312403959195506,Rest,kNN_predicted
ZNF408,SPINT2,0.5194502652172175,Rest,kNN_predicted
ZNF408,SPP1,0.5144061581540635,Rest,kNN_predicted
ZNF415,ADAMTS10,-0.5105034192884278,Rest,kNN_predicted
ZNF415,MAML3,0.543201101798282,Rest,kNN_predicted
ZNF415,STON2,0.5343618373071247,Rest,kNN_predicted
ZNF417,SPP1,0.520251171561205,Rest,kNN_predicted
ZNF423,FAM20C,0.5914722215479868,Rest,kNN_predicted
ZNF423,KIF26A,0.5201243221772832,Rest,kNN_predicted
ZNF423,ZNF347,0.5276170561838119,Rest,kNN_predicted
ZNF423,ZNF844,0.6204548050262877,Rest,kNN_predicted
ZNF423,ZSCAN18,0.6716099807229464,Rest,kNN_predicted
ZNF431,FAM20C,0.5919165919014739,Rest,kNN_predicted
ZNF431,KIF26A,0.5205150891828718,Rest,kNN_predicted
ZNF431,RNF212,0.6662638413497577,Rest,kNN_predicted
ZNF431,ZNF347,0.5280134524459198,Rest,kNN_predicted
ZNF431,ZNF844,0.6209209498611385,Rest,kNN_predicted
ZNF431,ZSCAN18,0.6721145582054835,Rest,kNN_predicted
ZNF433,IL2,0.5609828604990558,Rest,kNN_predicted
ZNF440,SLC35G2,0.5014645727997286,Rest,kNN_predicted
ZNF440,SYP,0.6805154114676291,Rest,kNN_predicted
ZNF443,CCL1,0.8477848520825421,Rest,kNN_predicted
ZNF443,CD200,0.5340067833872575,Rest,kNN_predicted
ZNF443,CD86,0.5081272535367298,Rest,kNN_predicted
ZNF443,CRTAM,0.9037560482743233,Rest,kNN_predicted
ZNF443,ENC1,0.5003223966284744,Rest,kNN_predicted
ZNF443,FASLG,0.5895244191509879,Rest,kNN_predicted
ZNF443,HMOX1,0.521712646853327,Rest,kNN_predicted
ZNF443,POU2AF1,0.528012221452287,Rest,kNN_predicted
ZNF446,LHFPL6,0.500178245155078,Rest,kNN_predicted
ZNF446,PMCH,0.5010826181616211,Rest,kNN_predicted
ZNF446,SPP1,0.6352983447444173,Rest,kNN_predicted
ZNF451,GNLY,-0.86159608109563,Rest,kNN_predicted
ZNF454,CFH,0.5115921435576694,Rest,kNN_predicted
ZNF462,CCL1,0.9532212899316328,Rest,kNN_predicted
ZNF462,CRTAM,0.9033652521850218,Rest,kNN_predicted
ZNF462,HMOX1,0.5214870513925621,Rest,kNN_predicted
ZNF467,PRG4,0.5064556344675755,Rest,kNN_predicted
ZNF467,STON2,0.5550632044667798,Rest,kNN_predicted
ZNF469,CCL1,0.6365485263632396,Rest,kNN_predicted
ZNF469,CRTAM,0.892975631630511,Rest,kNN_predicted
ZNF469,HMOX1,0.5154894191226088,Rest,kNN_predicted
ZNF471,BAIAP2L1,0.6172214951643888,Rest,kNN_predicted
ZNF471,IL22,0.557326963295501,Rest,kNN_predicted
ZNF471,IRF6,0.5609597171362335,Rest,kNN_predicted
ZNF471,LSR,0.5879406487397691,Rest,kNN_predicted
ZNF471,PYROXD2,0.5086404608262285,Rest,kNN_predicted
ZNF471,SPINT2,0.5748921359626908,Rest,kNN_predicted
ZNF471,TIMP2,0.5260539508046382,Rest,kNN_predicted
ZNF474,SLC35G2,0.5232473987701992,Rest,kNN_predicted
ZNF474,SYP,0.5047560089626999,Rest,kNN_predicted
ZNF48,IL22,0.5614328183492907,Rest,kNN_predicted
ZNF483,B3GALT2,-0.5681510076362954,Rest,kNN_predicted
ZNF483,FXYD2,0.6831041064270029,Rest,kNN_predicted
ZNF483,GPR15,-0.5275180934681662,Rest,kNN_predicted
ZNF483,LYZ,-0.9378697269345497,Rest,kNN_predicted
ZNF485,LHFPL6,0.5278668457696544,Rest,kNN_predicted
ZNF485,PMCH,0.528821282574908,Rest,kNN_predicted
ZNF485,SPP1,0.6704668517898922,Rest,kNN_predicted
ZNF487,SBF2,0.5934811665373579,Rest,kNN_predicted
ZNF488,NR4A1,0.5038916384772651,Rest,kNN_predicted
ZNF490,CCL1,0.6008726583169723,Rest,kNN_predicted
ZNF490,CRTAM,0.8429281026784089,Rest,kNN_predicted
ZNF490,GZMK,0.5054594712592523,Rest,kNN_predicted
ZNF506,EOMES,0.584401842237667,Rest,kNN_predicted
ZNF506,RTKN2,-0.6028421492188346,Rest,kNN_predicted
ZNF511,IL5,0.5021650352907816,Rest,kNN_predicted
ZNF521,PCSK6,0.779252886143788,Rest,kNN_predicted
ZNF521,SPP1,0.5082745670580482,Rest,kNN_predicted
ZNF529,GNLY,-0.5951516413414473,Rest,kNN_predicted
ZNF532,GNLY,-0.5839176553454044,Rest,kNN_predicted
ZNF532,IL2,0.8440957894283557,Rest,kNN_predicted
ZNF532,IL3,0.5159639494274926,Rest,kNN_predicted
ZNF534,IL5,0.5474307837111164,Rest,kNN_predicted
ZNF534,TOX2,0.539920472742649,Rest,kNN_predicted
ZNF544,IL2,0.5413612703115461,Rest,kNN_predicted
ZNF546,IL2,0.5522365873201516,Rest,kNN_predicted
ZNF547,PMCH,0.5008133966036895,Rest,kNN_predicted
ZNF547,SPP1,0.63495701179068,Rest,kNN_predicted
ZNF559,LHFPL6,0.519580797546656,Rest,kNN_predicted
ZNF559,LYZ,-0.6943422175811642,Rest,kNN_predicted
ZNF559,MAML3,0.5010041185240612,Rest,kNN_predicted
ZNF559,PMCH,0.5205202523361655,Rest,kNN_predicted
ZNF559,SPP1,0.6599423782216522,Rest,kNN_predicted
ZNF559,TOX2,0.552725150357897,Rest,kNN_predicted
ZNF559,XCL1,0.6836332730969911,Rest,kNN_predicted
ZNF559,XCL2,0.9922642043900283,Rest,kNN_predicted
ZNF560,GNLY,-0.5786447672589727,Rest,kNN_predicted
ZNF563,STON2,0.5468087969179345,Rest,kNN_predicted
ZNF563,ZFP28,0.571424992461246,Rest,kNN_predicted
ZNF565,CFH,0.5243632030229857,Rest,kNN_predicted
ZNF567,IL2,0.5059413314010965,Rest,kNN_predicted
ZNF568,IFIT3,0.5395548535482562,Rest,kNN_predicted
ZNF569,STON2,0.561154245847011,Rest,kNN_predicted
ZNF57,CCL1,0.6114280220019388,Rest,kNN_predicted
ZNF57,CRTAM,0.857735587360722,Rest,kNN_predicted
ZNF570,TOX2,0.6419025512126803,Rest,kNN_predicted
ZNF571,DEPDC7,0.638693489118147,Rest,kNN_predicted
ZNF577,ADAMTS1,-0.6978331972519186,Rest,kNN_predicted
ZNF577,MEST,0.5482889740387592,Rest,kNN_predicted
ZNF577,RTKN2,-0.5853180183789418,Rest,kNN_predicted
ZNF577,SLC35G2,0.5029816392618934,Rest,kNN_predicted
ZNF577,SYP,0.6805300487858423,Rest,kNN_predicted
ZNF578,ELAPOR1,0.5316826096932216,Rest,kNN_predicted
ZNF580,GNLY,-0.5304340045038918,Rest,kNN_predicted
ZNF580,IL22,0.522276175256338,Rest,kNN_predicted
ZNF585A,ZSCAN18,0.5443064395463704,Rest,kNN_predicted
ZNF585B,P2RY14,0.7866773766533185,Rest,kNN_predicted
ZNF585B,SPP1,0.6254268529618493,Rest,kNN_predicted
ZNF585B,XCL1,0.6715735690814513,Rest,kNN_predicted
ZNF585B,XCL2,0.6172589514223168,Rest,kNN_predicted
ZNF587,DHRS3,0.5125506958791769,Rest,kNN_predicted
ZNF587,P2RY14,0.5479502259883048,Rest,kNN_predicted
ZNF598,XCL2,0.54462069250483,Rest,kNN_predicted
ZNF599,BAIAP2L1,0.5759995160710297,Rest,kNN_predicted
ZNF599,IRF6,0.5234952575975266,Rest,kNN_predicted
ZNF599,LSR,0.5486742308972865,Rest,kNN_predicted
ZNF599,RTKN2,-0.6078167534946043,Rest,kNN_predicted
ZNF599,SPINT2,0.5364971808367698,Rest,kNN_predicted
ZNF605,PMCH,0.5666794559780364,Rest,kNN_predicted
ZNF609,CCL3,0.5315477001422316,Rest,kNN_predicted
ZNF609,L1CAM,0.5137920460090645,Rest,kNN_predicted
ZNF609,SLC35G2,0.546352931485399,Rest,kNN_predicted
ZNF609,SYP,0.5270449998027736,Rest,kNN_predicted
ZNF610,GZMK,0.7538240088297017,Rest,kNN_predicted
ZNF616,CCL1,0.7046315195789831,Rest,kNN_predicted
ZNF616,CRTAM,0.9884851668068309,Rest,kNN_predicted
ZNF616,EGR2,0.534573892465609,Rest,kNN_predicted
ZNF616,HMOX1,0.5706243556928413,Rest,kNN_predicted
ZNF624,CSF2,0.6294428938931891,Rest,kNN_predicted
ZNF624,IFNG,0.5679816178113316,Rest,kNN_predicted
ZNF624,NR4A1,0.5618312746829146,Rest,kNN_predicted
ZNF628,GNLY,-0.6643550894018238,Rest,kNN_predicted
ZNF628,RTKN2,-0.5971679800959672,Rest,kNN_predicted
ZNF629,STON2,0.541782112293035,Rest,kNN_predicted
ZNF630,DEPDC7,0.6506678649781801,Rest,kNN_predicted
ZNF630,FAM20C,0.6193159412898483,Rest,kNN_predicted
ZNF630,IFIT2,0.5482840496937689,Rest,kNN_predicted
ZNF630,IL22,0.5237062024377764,Rest,kNN_predicted
ZNF630,KIF26A,0.5446093196632641,Rest,kNN_predicted
ZNF630,ZNF347,0.5524547762122515,Rest,kNN_predicted
ZNF630,ZNF844,0.6496628879662264,Rest,kNN_predicted
ZNF630,ZSCAN18,0.7032262078217361,Rest,kNN_predicted
ZNF645,CFH,0.5271024583278957,Rest,kNN_predicted
ZNF645,MT1G,0.5627404261589806,Rest,kNN_predicted
ZNF645,MT1H,0.7381768574810975,Rest,kNN_predicted
ZNF660,CCL1,0.6410818743137694,Rest,kNN_predicted
ZNF660,CFH,0.6447532682445212,Rest,kNN_predicted
ZNF660,CRTAM,0.8993351927352292,Rest,kNN_predicted
ZNF660,HMOX1,0.5191606127628653,Rest,kNN_predicted
ZNF662,IKZF2,0.5682287402159336,Rest,kNN_predicted
ZNF667,NR4A1,0.5309316875771758,Rest,kNN_predicted
ZNF670,CCL1,0.6187747665453349,Rest,kNN_predicted
ZNF670,COL6A2,0.5146439576435828,Rest,kNN_predicted
ZNF670,CRTAM,0.5182573046497496,Rest,kNN_predicted
ZNF676,IL5,0.5020538974940462,Rest,kNN_predicted
ZNF678,LYZ,-0.9393981465736039,Rest,kNN_predicted
ZNF680,CCL1,0.5424272356437079,Rest,kNN_predicted
ZNF680,CFH,0.5737815248393522,Rest,kNN_predicted
ZNF680,EGR2,0.5004958677850317,Rest,kNN_predicted
ZNF680,IL26,0.5207205111592925,Rest,kNN_predicted
ZNF69,CCL1,0.6269660034627471,Rest,kNN_predicted
ZNF69,CRTAM,0.8795328867567319,Rest,kNN_predicted
ZNF69,HMOX1,0.5077293050714058,Rest,kNN_predicted
ZNF695,RTKN2,-0.5974507362333963,Rest,kNN_predicted
ZNF699,BAIAP2L1,0.5833910359405029,Rest,kNN_predicted
ZNF699,IRF6,0.5302130160159728,Rest,kNN_predicted
ZNF699,LSR,0.5557150987563579,Rest,kNN_predicted
ZNF699,SPINT2,0.5433817865724148,Rest,kNN_predicted
ZNF705A,NR4A1,0.5330629140460119,Rest,kNN_predicted
ZNF705E,G0S2,0.5761401212889877,Rest,kNN_predicted
ZNF708,CCL1,0.6195353793674654,Rest,kNN_predicted
ZNF708,CRTAM,0.8691089112543418,Rest,kNN_predicted
ZNF708,HMOX1,0.5017118406677423,Rest,kNN_predicted
ZNF708,TNFRSF9,0.5828085953709118,Rest,kNN_predicted
ZNF709,GZMH,0.5023575915060725,Rest,kNN_predicted
ZNF709,GZMK,0.5337776261453594,Rest,kNN_predicted
ZNF713,ZSCAN18,0.5382689816108478,Rest,kNN_predicted
ZNF716,MT1G,0.5621327497744527,Rest,kNN_predicted
ZNF716,MT1H,0.7373797357122598,Rest,kNN_predicted
ZNF726,FAM20C,0.6310908245472644,Rest,kNN_predicted
ZNF726,KIF26A,0.5549638265189732,Rest,kNN_predicted
ZNF726,NEIL1,0.5032384133467827,Rest,kNN_predicted
ZNF726,ZNF347,0.5629584465704746,Rest,kNN_predicted
ZNF726,ZNF844,0.6620147493546898,Rest,kNN_predicted
ZNF726,ZSCAN18,0.7165964538441632,Rest,kNN_predicted
ZNF727,ZSCAN18,0.507200240931584,Rest,kNN_predicted
ZNF728,ZSCAN18,0.5080962120958471,Rest,kNN_predicted
ZNF730,IL2,0.7219603033323988,Rest,kNN_predicted
ZNF737,LHFPL6,0.5037005485258834,Rest,kNN_predicted
ZNF737,PMCH,0.504611290214232,Rest,kNN_predicted
ZNF737,SPP1,0.6397721768689363,Rest,kNN_predicted
ZNF74,GNLY,-0.5625086693134513,Rest,kNN_predicted
ZNF740,CCL4,0.5272576100000597,Rest,kNN_predicted
ZNF740,IL22,0.5413567428346445,Rest,kNN_predicted
ZNF740,STON1,0.5207986463783573,Rest,kNN_predicted
ZNF746,IL22,0.5190558108130613,Rest,kNN_predicted
ZNF749,PRG4,0.563709647244908,Rest,kNN_predicted
ZNF749,STON2,0.553973327752671,Rest,kNN_predicted
ZNF750,HHLA2,0.5819255061784155,Rest,kNN_predicted
ZNF750,LHFPL6,0.5129329069639198,Rest,kNN_predicted
ZNF750,PMCH,0.5138603416928775,Rest,kNN_predicted
ZNF750,SPP1,0.6514986005800538,Rest,kNN_predicted
ZNF75D,CCL1,0.59872378640143,Rest,kNN_predicted
ZNF75D,CRTAM,0.5014635252540857,Rest,kNN_predicted
ZNF75D,ELAPOR1,0.5405399346459872,Rest,kNN_predicted
ZNF75D,SPP1,0.5067788706506574,Rest,kNN_predicted
ZNF761,GNLY,-0.5849627708244554,Rest,kNN_predicted
ZNF768,COL6A2,0.5246554005495636,Rest,kNN_predicted
ZNF768,PMCH,1.0668387093113332,Rest,kNN_predicted
ZNF77,AHRR,-0.5302320902903078,Rest,kNN_predicted
ZNF77,APBB2,0.658471982341595,Rest,kNN_predicted
ZNF77,CCL1,0.5007487311857652,Rest,kNN_predicted
ZNF77,CCR1,0.5367300891913674,Rest,kNN_predicted
ZNF77,COL6A3,0.6046454348068689,Rest,kNN_predicted
ZNF77,EPAS1,0.6443238900159571,Rest,kNN_predicted
ZNF77,F2RL3,-0.5693855184204474,Rest,kNN_predicted
ZNF77,FGFBP2,-0.596804867293955,Rest,kNN_predicted
ZNF77,FN1,0.6795082270183991,Rest,kNN_predicted
ZNF77,GNLY,-0.6168403682146815,Rest,kNN_predicted
ZNF77,GPR15,-0.6516284104953618,Rest,kNN_predicted
ZNF77,HIC1,-0.5705004018457066,Rest,kNN_predicted
ZNF77,IL9R,-0.5116870401056782,Rest,kNN_predicted
ZNF77,LMNA,-0.5348850808760748,Rest,kNN_predicted
ZNF77,LYZ,-1.1947950497798911,Rest,kNN_predicted
ZNF77,METRNL,0.5166864479489297,Rest,kNN_predicted
ZNF77,RCAN2,0.536557294047117,Rest,kNN_predicted
ZNF77,RCBTB2,-0.5290132702043308,Rest,kNN_predicted
ZNF77,RNF144A,-0.5043595842259002,Rest,kNN_predicted
ZNF77,SH3RF2,0.7320368281363175,Rest,kNN_predicted
ZNF77,TMEM98,0.6775661420927679,Rest,kNN_predicted
ZNF77,ZBTB16,-0.6223758073363433,Rest,kNN_predicted
ZNF771,TIMP2,0.5107727304984288,Rest,kNN_predicted
ZNF772,GNLY,0.5136496658450884,Rest,kNN_predicted
ZNF773,IFNG,0.5707035993611862,Rest,kNN_predicted
ZNF773,IL3,0.5127716288497639,Rest,kNN_predicted
ZNF773,NR4A1,0.5154511068262273,Rest,kNN_predicted
ZNF773,SDC4,0.5522326035782237,Rest,kNN_predicted
ZNF774,CYP1A1,0.6159061679305086,Rest,kNN_predicted
ZNF781,FAM20C,0.6002313962146357,Rest,kNN_predicted
ZNF781,KIF26A,0.5278268982583706,Rest,kNN_predicted
ZNF781,NEIL1,0.7433028144023908,Rest,kNN_predicted
ZNF781,TEX29,0.5841763531916391,Rest,kNN_predicted
ZNF781,TIMP2,0.5094722572368372,Rest,kNN_predicted
ZNF781,ZNF347,0.5354305929550265,Rest,kNN_predicted
ZNF781,ZNF844,0.6296431858360633,Rest,kNN_predicted
ZNF781,ZSCAN18,0.6815559239383705,Rest,kNN_predicted
ZNF782,IFIT2,0.5074653588719101,Rest,kNN_predicted
ZNF788,IFIT2,0.5032701856501063,Rest,kNN_predicted
ZNF788,SPP1,0.5086551852114064,Rest,kNN_predicted
ZNF789,MT1G,0.6245048728112089,Rest,kNN_predicted
ZNF789,MT1H,0.8191966012464408,Rest,kNN_predicted
ZNF789,PRG4,0.5206109747924469,Rest,kNN_predicted
ZNF789,STON2,0.5341744817641457,Rest,kNN_predicted
ZNF789,TCN2,0.530110452218284,Rest,kNN_predicted
ZNF791,ADAMTS1,-0.5809158192459203,Rest,kNN_predicted
ZNF799,GNLY,-0.6863428393335951,Rest,kNN_predicted
ZNF799,RTKN2,-0.5863698965439945,Rest,kNN_predicted
ZNF8,LYZ,-0.9475251944642009,Rest,kNN_predicted
ZNF80,IFIT2,0.5101047739195036,Rest,kNN_predicted
ZNF823,NR4A1,0.5131765996859332,Rest,kNN_predicted
ZNF83,KLRB1,0.6789597108535314,Rest,kNN_predicted
ZNF83,P2RY14,0.5552527831387072,Rest,kNN_predicted
ZNF83,SLC16A14,0.5314771874620272,Rest,kNN_predicted
ZNF841,CD200,0.5123428149854018,Rest,kNN_predicted
ZNF841,KLRB1,0.5173977076316606,Rest,kNN_predicted
ZNF845,MT1G,0.5804968798605424,Rest,kNN_predicted
ZNF845,MT1H,0.7614689519959572,Rest,kNN_predicted
ZNF845,SPP1,0.6297097459075524,Rest,kNN_predicted
ZNF845,XCL2,0.7707520056959221,Rest,kNN_predicted
ZNF850,KLRB1,0.5911536342619838,Rest,kNN_predicted
ZNF850,LYZ,-0.9386088355466857,Rest,kNN_predicted
ZNF850,RCAN2,0.5390259861571671,Rest,kNN_predicted
ZNF853,CCL1,0.8158721443171074,Rest,kNN_predicted
ZNF853,CD200,0.5133714850959356,Rest,kNN_predicted
ZNF853,CRTAM,0.8833116030905843,Rest,kNN_predicted
ZNF853,CXXC5,0.5019335554624663,Rest,kNN_predicted
ZNF853,EPOP,0.5472527986353395,Rest,kNN_predicted
ZNF853,FASLG,0.5678530204709537,Rest,kNN_predicted
ZNF853,FXYD2,0.6229453156188332,Rest,kNN_predicted
ZNF853,GZMK,0.5108325423990022,Rest,kNN_predicted
ZNF853,HMOX1,0.5099106504731946,Rest,kNN_predicted
ZNF853,METRNL,0.5909989925692586,Rest,kNN_predicted
ZNF853,POU2AF1,0.505947877755087,Rest,kNN_predicted
ZNF878,RTKN2,-0.5990348436465596,Rest,kNN_predicted
ZNF888,CCL1,0.5800621470553172,Rest,kNN_predicted
ZNF891,GZMK,0.933032502954897,Rest,kNN_predicted
ZNF98,ATP9A,0.5144314610242874,Rest,kNN_predicted
ZNF98,CCL1,0.6543655776497812,Rest,kNN_predicted
ZNF98,COL6A2,0.5442453520003702,Rest,kNN_predicted
ZNF98,CRTAM,0.5480665322242185,Rest,kNN_predicted
ZNF98,DSG2,0.5107285726401638,Rest,kNN_predicted
ZNF98,GNG4,0.5238841097672398,Rest,kNN_predicted
ZNF98,HMOX1,0.52218555519761,Rest,kNN_predicted
ZNF98,MEST,0.64599944942115,Rest,kNN_predicted
ZSCAN1,ADAMTS1,-0.5293108058137896,Rest,kNN_predicted
ZSCAN10,GNLY,-0.7899500386028844,Rest,kNN_predicted
ZSCAN10,GZMK,0.5117293355660805,Rest,kNN_predicted
ZSCAN20,RTKN2,-0.5878248747296613,Rest,kNN_predicted
ZSCAN23,CFH,0.5285203445922201,Rest,kNN_predicted
ZSCAN23,CSF2,0.7885538021168494,Rest,kNN_predicted
ZSCAN23,IFNG,0.8737897923406395,Rest,kNN_predicted
ZSCAN23,IL2,0.6437756116864709,Rest,kNN_predicted
ZSCAN23,IL3,1.1794545619140782,Rest,kNN_predicted
ZSCAN30,IFIT3,0.6470966537442459,Rest,kNN_predicted
ZSCAN31,CCL1,0.6205449215583663,Rest,kNN_predicted
ZSCAN31,CRTAM,1.2485634708412339,Rest,kNN_predicted
ZSCAN31,GNG4,0.5559923517087367,Rest,kNN_predicted
ZSCAN31,HMOX1,0.5025293876355132,Rest,kNN_predicted
ZSCAN31,POU2AF1,0.5399750813224824,Rest,kNN_predicted
ZSCAN31,PTGIS,0.6509644764524181,Rest,kNN_predicted
ZSCAN31,SLC43A2,0.5254531379308183,Rest,kNN_predicted
ZSCAN31,TNFRSF9,0.7972569466252842,Rest,kNN_predicted
ZSCAN32,PRG4,0.6634642805711023,Rest,kNN_predicted
ZSCAN4,LHFPL6,0.5446787261315217,Rest,kNN_predicted
ZSCAN4,PMCH,0.5456635605219078,Rest,kNN_predicted
ZSCAN4,SPP1,0.6918203590033538,Rest,kNN_predicted
ZSCAN5A,GNLY,-0.5917198877420555,Rest,kNN_predicted
ZSCAN5C,GNLY,0.5037527777519986,Rest,kNN_predicted
ZUFSP,IL5,0.5167223443926663,Rest,kNN_predicted
ZUFSP,NR4A1,0.5294036612855295,Rest,kNN_predicted
ZXDA,FAM20C,0.6051194723509365,Rest,kNN_predicted
ZXDA,KIF26A,0.5321253372966241,Rest,kNN_predicted
ZXDA,NEIL1,0.7426508365415971,Rest,kNN_predicted
ZXDA,TEX29,0.5773753571840574,Rest,kNN_predicted
ZXDA,TIMP2,0.5007142970995426,Rest,kNN_predicted
ZXDA,ZNF329,0.6352422153500628,Rest,kNN_predicted
ZXDA,ZNF347,0.5397909538434679,Rest,kNN_predicted
ZXDA,ZNF677,0.5544389773721374,Rest,kNN_predicted
ZXDA,ZNF844,0.6347707813775154,Rest,kNN_predicted
ZXDA,ZSCAN18,0.6871062787987923,Rest,kNN_predicted
ZZZ3,CCL1,0.6113871460596373,Rest,kNN_predicted
ZZZ3,CRTAM,0.8576782449604439,Rest,kNN_predicted
ZZZ3,SPP1,0.6197846427331745,Rest,kNN_predicted
